Brand,Buzz,Impression,Quality,Value,Reputation,Satisfaction,Recommend,Awareness,Attention,Ad Awareness,WOM Exposure,Consideration,Purchase Intent,Current Customer ,Former Customer,Date
Nike,8.4,17.0,29.0,3.5,4.9,21.3,13.6,91.2,37.7,36.4,28.2,30.5,11.8,13.7,42.7,2019-07-26
Nike,4.6,18.6,30.5,8.8,4.8,21.0,10.3,85.5,31.4,22.4,16.6,24.3,11.4,12.6,32.0,2019-07-27
Nike,0.7,28.1,24.4,10.9,18.5,26.8,21.5,84.9,33.2,23.2,28.5,31.1,17.1,15.1,44.9,2019-07-28
Nike,4.9,26.0,32.7,4.5,15.9,31.0,19.2,91.1,38.4,29.1,28.9,40.7,16.7,14.9,47.5,2019-07-29
Nike,2.1,17.1,34.3,2.4,9.9,15.3,9.9,91.5,36.1,27.2,28.8,26.4,13.5,17.8,39.4,2019-07-30
Nike,7.7,22.2,33.8,14.3,23.9,27.9,17.9,87.2,34.5,34.6,26.8,29.7,13.2,7.1,46.2,2019-07-31
Nike,-4.7,8.7,33.8,8.2,2.5,19.1,8.3,92.3,30.7,22.4,24.8,22.7,5.7,11.2,35.1,2019-08-01
Nike,3.6,3.0,13.6,8.5,-6.1,11.2,-3.9,91.1,28.1,40.0,15.8,14.9,9.6,3.4,52.4,2019-08-02
Nike,9.6,29.4,38.7,4.3,20.9,22.2,19.0,96.7,30.0,31.0,15.7,33.1,12.9,17.4,33.0,2019-08-03
Nike,4.9,31.0,41.6,23.0,23.4,31.1,24.4,97.3,36.2,33.1,22.2,33.0,17.1,23.2,35.2,2019-08-04
Nike,5.3,5.7,24.7,-7.8,2.9,17.3,7.7,93.0,45.2,38.0,33.8,33.3,14.3,12.5,40.8,2019-08-05
Nike,9.9,29.8,37.2,20.8,25.2,24.2,16.1,94.5,37.8,24.6,28.5,34.5,15.1,8.7,35.5,2019-08-06
Nike,6.0,22.2,33.3,10.1,12.1,30.2,17.1,93.2,24.3,36.3,28.1,31.5,14.9,13.5,53.7,2019-08-07
Nike,15.1,25.3,31.9,7.5,21.6,30.5,15.2,87.9,39.5,33.2,27.7,26.5,8.0,10.9,44.6,2019-08-08
Nike,24.6,38.5,40.0,17.5,15.3,29.7,25.6,91.9,43.6,44.4,30.0,31.4,14.4,16.4,34.8,2019-08-09
Nike,8.9,22.5,26.9,14.9,3.7,31.3,18.4,94.3,27.4,23.0,12.8,23.0,6.4,15.8,37.6,2019-08-10
Nike,2.2,12.4,32.8,0.2,9.1,21.1,4.9,96.1,45.3,32.4,19.8,31.0,17.9,20.4,44.3,2019-08-11
Nike,6.2,13.4,28.9,2.4,9.3,17.5,11.1,93.7,32.8,38.3,27.5,29.2,13.7,16.6,40.3,2019-08-12
Nike,9.1,8.2,29.1,2.2,0.8,25.4,1.4,89.6,34.4,32.1,32.8,29.1,12.7,17.2,44.1,2019-08-13
Nike,21.0,25.8,37.9,16.0,17.9,30.8,19.3,96.9,40.7,34.1,32.4,36.5,20.7,15.7,37.7,2019-08-14
Nike,4.9,31.9,47.1,11.1,23.3,32.1,23.8,96.4,36.4,44.4,28.5,35.9,12.8,20.6,42.0,2019-08-15
Nike,16.8,40.5,53.3,23.4,37.0,41.8,39.6,97.1,40.4,38.5,26.3,47.5,19.9,20.3,40.1,2019-08-16
Nike,10.9,20.6,28.6,14.0,6.9,28.6,13.8,91.3,35.0,34.4,22.5,36.4,18.2,19.4,42.3,2019-08-17
Nike,12.7,39.6,47.7,25.7,27.3,36.0,29.6,92.1,32.3,33.6,17.0,42.5,16.7,14.7,44.3,2019-08-18
Nike,0.3,15.5,23.1,-5.4,16.6,9.7,9.9,93.7,33.8,30.4,27.8,34.6,8.5,11.6,38.9,2019-08-19
Nike,4.9,24.1,35.1,0.4,21.4,34.0,20.4,89.1,35.4,31.2,28.4,39.9,11.3,12.1,42.6,2019-08-20
Nike,-6.5,10.0,26.7,-13.0,6.3,21.2,9.0,94.1,26.4,27.1,17.9,27.3,11.5,20.4,41.2,2019-08-21
Nike,9.3,17.6,31.0,3.6,12.0,23.9,6.9,88.8,31.5,29.8,17.0,31.7,9.8,14.1,37.3,2019-08-22
Nike,10.8,20.0,30.6,2.4,20.4,17.7,14.0,94.1,25.9,33.7,16.5,31.4,10.6,18.7,33.8,2019-08-23
Nike,9.4,22.3,24.9,17.0,13.4,18.6,11.9,92.1,29.5,35.2,17.8,34.1,13.8,11.7,43.2,2019-08-24
Nike,11.0,20.4,28.8,-0.1,5.8,11.8,13.3,85.5,35.5,24.6,19.8,27.5,13.5,14.1,42.1,2019-08-25
Nike,-6.5,22.0,33.7,8.6,14.8,36.7,18.6,91.1,21.0,29.0,16.3,34.8,8.6,16.3,37.4,2019-08-26
Nike,10.3,22.2,32.4,0.7,20.5,26.0,15.0,86.0,26.8,38.3,17.6,23.2,16.3,16.1,34.0,2019-08-27
Nike,10.0,37.4,40.5,10.7,25.4,31.8,26.4,93.0,29.9,36.5,19.2,37.6,13.0,18.4,47.5,2019-08-28
Nike,6.3,32.2,32.6,5.1,19.1,33.0,31.1,93.8,23.0,28.6,22.0,24.1,7.2,13.7,42.8,2019-08-29
Nike,-0.7,21.7,20.9,6.4,17.6,11.6,7.9,86.5,22.1,25.5,18.2,24.8,14.1,13.3,37.6,2019-08-30
Nike,18.8,32.8,37.6,15.4,25.0,25.6,17.6,91.3,27.5,36.2,15.9,40.3,18.7,13.3,40.0,2019-08-31
Nike,12.9,16.6,31.5,1.0,14.0,23.4,13.2,91.4,30.3,33.5,19.5,19.4,6.8,12.7,42.4,2019-09-01
Nike,3.6,29.9,29.1,8.1,21.5,29.8,11.9,87.3,25.6,32.8,12.5,25.8,8.9,17.2,36.1,2019-09-02
Nike,21.8,22.8,38.4,20.5,24.7,24.3,29.0,88.4,34.9,28.7,31.1,30.2,14.9,16.6,41.0,2019-09-03
Nike,18.2,37.0,40.4,23.8,26.9,26.1,34.4,97.3,33.4,27.7,21.3,31.2,15.5,14.7,37.4,2019-09-04
Nike,13.8,19.5,43.6,5.4,12.5,28.6,22.6,95.0,34.0,40.4,22.2,24.3,11.9,15.2,41.2,2019-09-05
Nike,6.8,13.4,22.9,0.1,9.6,19.9,10.4,84.2,23.3,23.8,23.2,12.1,3.9,9.6,40.0,2019-09-06
Nike,16.9,29.8,39.1,9.6,19.9,32.5,21.4,86.3,23.2,34.9,13.9,26.8,12.1,11.5,50.2,2019-09-07
Nike,14.6,20.2,31.5,5.0,6.8,20.4,10.3,92.8,30.4,37.3,21.1,24.1,10.0,8.1,43.0,2019-09-08
Nike,21.4,17.7,43.5,16.0,23.6,28.2,20.0,89.8,28.5,32.5,17.7,32.5,16.2,12.0,46.8,2019-09-09
Nike,8.3,26.4,32.9,13.5,17.9,26.0,20.5,85.4,23.9,27.2,18.2,27.1,10.1,17.5,30.5,2019-09-10
Nike,2.2,13.8,36.8,4.5,15.6,23.2,19.1,93.7,27.5,28.5,17.8,31.0,12.6,8.4,46.8,2019-09-11
Nike,-5.9,16.3,10.7,5.4,7.5,22.1,4.9,96.8,24.3,26.4,19.3,21.3,3.2,7.3,38.4,2019-09-12
Nike,7.2,30.9,35.0,2.8,21.9,24.3,16.7,91.2,23.3,30.8,17.4,27.1,8.7,17.7,37.5,2019-09-13
Nike,11.0,27.9,42.8,6.6,18.3,25.1,30.5,95.5,25.4,33.4,18.1,34.4,13.1,19.5,37.9,2019-09-14
Nike,0.0,28.7,47.1,10.7,22.5,20.4,23.9,93.4,24.1,30.8,17.3,33.9,16.2,16.3,34.6,2019-09-15
Nike,5.4,33.4,42.1,17.5,29.9,31.9,28.8,86.8,20.3,20.7,9.9,32.6,16.1,10.8,46.2,2019-09-16
Nike,2.5,31.8,38.0,21.3,20.4,32.7,27.2,91.4,26.4,21.2,18.2,34.1,20.3,17.0,36.8,2019-09-17
Nike,7.0,31.6,47.9,14.7,13.0,24.5,13.6,88.2,34.0,30.9,23.0,31.9,7.1,10.6,43.2,2019-09-18
Nike,8.3,20.5,35.6,19.4,12.4,28.5,19.6,97.1,34.7,35.2,22.8,34.7,16.6,23.1,42.1,2019-09-19
Nike,11.5,15.6,34.3,4.7,8.2,20.1,17.4,83.0,25.2,25.7,15.7,21.8,8.6,9.5,40.0,2019-09-20
Nike,-0.8,15.5,23.6,-3.1,10.2,16.9,13.5,86.0,27.2,26.9,17.7,21.1,10.3,9.4,39.4,2019-09-21
Nike,19.2,24.9,40.6,8.6,17.9,22.1,22.9,92.3,31.6,15.5,27.3,30.8,8.3,15.8,41.0,2019-09-22
Nike,4.7,22.6,33.2,12.6,20.1,28.8,16.5,89.1,29.4,25.0,27.2,30.5,12.5,19.7,28.7,2019-09-23
Nike,12.9,23.5,32.4,2.8,16.0,20.8,14.7,88.3,29.7,32.5,19.2,28.7,15.9,12.2,39.4,2019-09-24
Nike,6.9,22.7,30.7,12.0,20.1,33.7,3.7,84.4,32.7,24.9,18.4,28.1,6.2,16.5,35.8,2019-09-25
Nike,6.9,29.8,37.4,17.3,18.3,16.4,20.3,87.7,26.5,29.6,15.9,26.4,10.6,8.7,41.1,2019-09-26
Nike,10.5,30.0,31.1,6.9,21.4,28.0,17.3,89.1,30.8,26.3,18.5,21.9,8.1,11.9,36.8,2019-09-27
Nike,11.0,6.9,28.0,-4.3,4.6,22.4,5.2,93.0,38.3,25.4,26.9,20.7,13.0,17.1,36.2,2019-09-28
Nike,21.0,34.0,45.9,30.5,28.1,37.4,32.2,89.8,32.4,29.2,16.8,37.2,17.6,13.6,40.4,2019-09-29
Nike,3.2,23.8,34.1,0.2,8.7,26.2,24.0,92.0,25.9,21.1,12.3,26.1,6.6,16.2,39.8,2019-09-30
Nike,17.5,27.2,37.1,8.3,18.6,30.0,22.8,89.8,33.6,22.3,22.0,27.7,18.3,11.9,46.6,2019-10-01
Nike,12.7,19.2,31.4,8.5,16.9,21.6,11.3,81.9,20.6,28.8,19.2,23.7,13.5,11.8,33.4,2019-10-02
Nike,10.7,17.1,36.5,8.7,20.8,16.6,10.9,88.0,24.9,27.2,19.3,31.8,17.4,14.7,31.0,2019-10-03
Nike,-0.2,1.4,23.2,-6.3,2.7,16.2,0.4,86.2,26.1,25.3,18.6,26.8,10.9,12.4,35.3,2019-10-04
Nike,3.5,18.4,22.0,-0.1,11.3,22.9,10.0,91.9,17.9,21.7,13.6,22.5,9.4,8.8,42.1,2019-10-05
Nike,-1.8,32.9,38.4,6.9,15.8,24.1,16.7,91.5,22.8,28.3,18.7,27.5,9.6,10.1,37.3,2019-10-06
Nike,1.2,22.0,30.6,2.0,15.0,13.3,14.7,92.8,17.3,22.5,13.5,19.1,9.5,13.8,46.6,2019-10-07
Nike,15.3,39.1,34.2,22.7,33.3,36.8,32.7,88.8,20.4,38.8,19.4,31.4,12.9,16.9,35.7,2019-10-08
Nike,7.1,28.1,39.3,10.4,19.0,34.8,21.9,91.4,30.1,23.6,18.9,27.5,12.7,14.1,49.5,2019-10-09
Nike,13.8,26.4,39.1,25.5,22.7,23.3,22.9,89.8,30.1,31.0,23.6,22.4,8.2,14.9,39.4,2019-10-10
Nike,-0.3,14.7,20.0,6.7,4.6,19.8,10.6,87.6,29.2,20.8,21.3,25.2,10.9,10.7,34.5,2019-10-11
Nike,-2.0,29.9,43.2,18.0,19.5,30.2,20.8,92.8,28.1,31.0,25.4,39.3,11.4,15.2,39.4,2019-10-12
Nike,17.5,37.1,49.3,15.7,20.5,42.4,29.3,91.4,27.7,23.5,26.1,34.5,14.9,14.5,47.6,2019-10-13
Nike,17.5,36.6,40.2,24.8,22.6,35.2,26.9,95.4,32.6,41.6,20.5,45.0,23.0,20.5,41.8,2019-10-14
Nike,9.5,18.1,26.4,-3.1,4.9,14.4,1.2,82.2,22.4,12.3,14.0,16.3,5.0,6.0,37.4,2019-10-15
Nike,17.1,40.5,46.7,26.0,31.1,36.1,29.9,89.4,36.3,39.7,32.8,39.8,17.4,15.4,44.0,2019-10-16
Nike,12.6,45.0,50.9,26.1,31.2,45.3,36.2,94.5,24.7,31.4,28.2,49.7,21.4,24.0,48.4,2019-10-17
Nike,4.1,16.3,29.5,2.6,9.9,29.5,6.6,95.6,25.6,18.8,14.2,27.9,9.7,11.5,41.1,2019-10-18
Nike,3.4,32.0,29.2,16.9,19.2,28.4,26.1,87.5,15.7,26.9,12.6,27.1,12.4,8.0,46.0,2019-10-19
Nike,12.6,22.4,33.8,21.9,24.1,31.3,24.1,90.4,30.0,33.9,14.2,27.2,16.0,16.2,31.3,2019-10-20
Nike,7.6,22.7,29.0,18.2,9.7,22.1,9.8,83.5,24.3,27.5,18.8,27.8,14.9,16.5,35.5,2019-10-21
Nike,7.1,28.0,37.4,12.7,13.0,28.3,17.5,94.8,23.3,37.5,21.4,32.3,10.7,14.1,55.0,2019-10-22
Nike,14.5,18.8,32.5,11.4,14.3,29.4,25.1,94.4,28.8,29.9,26.7,32.9,15.8,23.3,39.6,2019-10-23
Nike,4.3,23.0,34.4,10.8,21.1,28.6,16.4,93.9,35.8,34.5,34.7,30.0,10.5,12.5,42.3,2019-10-24
Nike,13.1,25.8,41.5,23.8,18.9,21.0,26.6,91.4,31.6,28.0,18.5,33.8,16.2,18.2,36.2,2019-10-25
Nike,12.8,22.7,34.4,18.7,21.7,20.8,21.6,90.1,34.6,28.0,23.6,30.6,15.1,13.8,40.1,2019-10-26
Nike,5.9,23.3,42.5,20.4,21.6,33.2,27.4,85.1,24.8,25.1,15.8,32.3,12.4,17.5,35.8,2019-10-27
Nike,6.6,14.4,34.5,5.1,22.2,27.2,9.7,93.9,28.5,29.8,13.9,31.2,14.2,16.3,42.3,2019-10-28
Nike,15.3,22.0,34.2,4.1,19.7,13.0,15.6,87.7,37.2,43.1,26.5,30.2,14.5,14.5,31.6,2019-10-29
Nike,14.5,24.7,27.6,9.7,15.2,23.9,18.6,92.5,33.8,34.6,27.1,28.8,9.6,21.2,40.8,2019-10-30
Nike,-1.4,2.5,23.5,-3.3,-1.6,6.5,-1.7,87.9,30.0,26.1,19.1,17.2,9.2,9.3,35.4,2019-10-31
Nike,14.1,31.4,37.9,12.7,20.6,26.2,29.8,85.5,28.7,28.8,20.3,32.1,14.6,10.2,47.5,2019-11-01
Nike,12.8,34.4,48.2,20.7,38.3,33.3,27.9,94.6,31.9,32.6,20.0,32.1,17.6,20.8,40.8,2019-11-02
Nike,10.0,21.8,27.2,9.5,13.3,26.8,16.6,84.5,21.4,22.6,16.7,23.0,9.0,8.9,37.4,2019-11-03
Nike,14.1,27.9,48.6,14.6,29.3,36.5,30.3,94.7,29.2,29.9,23.3,35.1,18.1,17.9,46.2,2019-11-04
Nike,15.3,43.5,42.8,25.0,25.7,36.6,30.6,92.3,27.5,34.0,29.6,41.2,25.3,20.8,42.4,2019-11-05
Nike,17.2,36.2,45.7,29.8,32.7,41.0,32.2,95.2,34.9,37.3,30.7,49.9,22.1,25.6,35.4,2019-11-06
Nike,6.2,18.8,29.9,11.9,14.0,18.9,16.3,95.8,25.0,23.7,10.3,22.8,8.8,13.7,31.7,2019-11-07
Nike,23.5,48.4,52.9,27.7,40.4,39.6,39.8,95.7,26.1,32.5,19.5,40.8,18.5,15.1,46.7,2019-11-08
Nike,15.1,35.7,47.1,21.1,10.7,37.2,36.4,96.1,35.6,31.1,26.3,32.8,11.4,12.1,57.5,2019-11-09
Nike,7.1,13.0,17.7,-1.3,5.9,23.7,3.0,92.5,42.9,33.3,23.8,27.3,9.3,22.8,39.8,2019-11-10
Nike,16.7,35.6,47.4,16.1,28.1,29.7,28.1,92.4,27.3,25.5,10.4,33.0,14.5,13.2,40.6,2019-11-11
Nike,27.4,39.1,45.3,23.4,30.0,34.3,31.8,91.7,45.0,35.4,28.3,39.6,13.8,26.4,38.1,2019-11-12
Nike,12.5,38.7,42.0,12.9,15.4,33.6,30.6,93.1,35.0,34.3,21.7,40.2,23.3,23.5,42.2,2019-11-13
Nike,18.1,36.2,39.6,28.7,31.5,29.5,38.4,94.9,35.5,33.8,26.4,31.8,15.5,19.5,37.8,2019-11-14
Nike,3.0,16.4,25.3,1.8,12.8,14.5,15.5,88.7,28.1,33.2,8.6,29.2,7.7,6.2,44.3,2019-11-15
Nike,12.7,28.2,32.6,12.9,31.9,29.0,23.7,91.3,35.3,22.1,16.8,30.8,14.6,12.2,43.7,2019-11-16
Nike,16.9,34.5,42.6,18.5,29.6,35.8,23.4,93.0,21.7,33.6,22.2,36.5,19.7,19.3,47.1,2019-11-17
Nike,16.4,40.7,45.5,21.6,34.7,34.2,29.8,86.2,34.2,27.9,20.7,40.8,7.9,9.7,45.4,2019-11-18
Nike,4.2,27.6,37.5,8.2,26.3,36.9,34.5,94.0,22.5,26.9,26.5,33.3,15.6,20.0,39.2,2019-11-19
Nike,-1.6,5.0,14.5,-1.0,6.7,21.5,1.1,90.6,26.0,19.7,12.3,23.4,16.8,9.4,45.7,2019-11-20
Nike,5.3,36.3,36.5,5.1,17.7,37.3,13.7,93.0,25.9,36.1,29.3,34.6,9.5,14.7,49.9,2019-11-21
Nike,12.5,27.0,32.9,10.2,22.0,32.6,15.9,95.7,34.3,29.5,25.7,31.3,10.8,11.7,46.6,2019-11-22
Nike,2.1,27.6,33.5,6.2,19.1,20.3,17.6,95.4,29.6,34.0,18.8,29.3,13.8,11.9,46.3,2019-11-23
Nike,12.4,27.9,37.4,14.6,30.3,21.1,28.8,92.3,28.7,40.0,24.6,34.6,14.8,16.6,39.8,2019-11-24
Nike,5.9,30.7,40.1,13.6,23.3,18.2,13.9,95.0,21.8,33.8,20.3,34.3,20.6,14.3,47.3,2019-11-25
Nike,3.4,20.5,35.8,10.6,21.0,28.2,24.6,85.9,22.2,33.5,21.2,35.2,12.4,10.3,40.9,2019-11-26
Nike,7.1,31.7,41.8,17.9,23.1,35.7,26.5,88.4,26.0,34.0,16.7,34.5,13.7,13.9,38.6,2019-11-27
Nike,-0.3,11.9,27.7,0.5,12.5,28.7,10.1,92.2,30.8,28.3,23.8,25.6,10.0,8.9,50.4,2019-11-28
Nike,6.4,23.8,40.7,7.3,16.7,15.3,5.7,96.4,26.3,27.6,15.7,33.4,15.5,7.3,45.4,2019-11-29
Nike,2.7,11.8,17.3,6.2,1.5,16.0,12.5,93.4,23.8,21.5,15.5,22.1,12.2,10.4,41.0,2019-11-30
Nike,17.0,35.6,42.0,16.1,19.1,32.4,24.3,96.4,29.9,31.8,20.0,39.5,12.4,18.7,47.4,2019-12-01
Nike,11.3,28.5,32.8,20.2,19.9,31.5,31.4,95.9,30.1,36.4,23.6,35.6,18.8,13.0,48.7,2019-12-02
Nike,11.8,27.2,33.9,12.5,14.8,39.9,26.0,93.7,32.2,34.7,21.6,34.3,11.0,20.6,44.7,2019-12-03
Nike,3.9,28.8,32.9,1.1,7.9,15.8,24.3,89.8,34.1,25.1,20.6,25.4,13.8,13.3,33.7,2019-12-04
Nike,10.4,32.0,38.0,18.2,26.8,26.9,22.4,94.5,35.5,35.1,20.8,40.3,11.5,13.8,46.2,2019-12-05
Nike,15.2,35.8,35.1,29.0,26.9,33.9,27.7,96.3,31.1,34.8,20.5,37.1,17.4,19.9,42.6,2019-12-06
Nike,13.1,30.3,38.1,10.7,20.5,31.3,25.1,96.9,21.3,27.8,16.9,32.4,12.1,17.7,39.5,2019-12-07
Nike,9.2,33.2,37.4,11.5,14.6,24.8,22.7,89.9,28.0,19.8,22.2,30.5,17.6,9.2,52.9,2019-12-08
Nike,3.9,15.0,23.1,0.6,9.9,17.7,5.8,88.3,20.8,22.2,20.2,21.2,9.7,12.3,38.3,2019-12-09
Nike,-8.7,16.7,25.7,7.8,6.4,11.9,13.6,93.2,28.2,29.5,15.9,23.2,8.4,13.6,41.9,2019-12-10
Nike,1.1,11.5,32.9,-0.1,7.7,11.5,4.9,92.4,25.0,26.3,15.9,20.9,8.4,5.0,48.6,2019-12-11
Nike,6.8,27.2,38.5,12.9,22.0,20.5,17.9,91.8,24.0,31.8,12.8,30.1,7.9,6.1,49.5,2019-12-12
Nike,0.2,20.4,29.8,8.4,12.8,21.2,13.2,94.3,19.5,25.5,13.2,21.9,8.0,6.7,40.7,2019-12-13
Nike,16.6,27.4,41.8,15.7,17.8,35.5,26.7,91.7,26.5,28.8,18.0,31.0,11.1,12.7,43.0,2019-12-14
Nike,9.3,39.1,42.5,14.4,17.4,32.2,25.3,89.7,28.6,26.8,13.6,27.1,8.4,13.6,42.9,2019-12-15
Nike,20.8,28.2,38.3,10.3,17.9,24.5,25.4,87.8,33.6,30.8,16.3,28.3,17.1,16.5,36.2,2019-12-16
Nike,23.0,35.3,46.9,22.2,42.9,39.4,31.5,90.4,29.3,38.4,28.0,38.0,7.7,23.1,35.6,2019-12-17
Nike,6.5,10.5,14.3,-8.4,-0.3,12.8,6.7,87.3,33.0,23.7,22.5,21.4,6.8,9.6,41.8,2019-12-18
Nike,4.2,5.0,18.3,-1.9,3.6,14.2,-1.0,94.3,28.1,21.4,18.2,24.6,11.0,12.7,31.3,2019-12-19
Nike,8.3,19.2,29.8,8.1,17.2,19.5,17.5,87.3,28.4,27.9,8.4,12.6,4.2,7.6,42.2,2019-12-20
Nike,-6.6,6.5,16.8,-2.4,3.2,32.7,6.3,97.9,29.3,26.3,25.0,33.1,13.6,12.7,41.3,2019-12-21
Nike,-7.6,11.8,25.7,4.1,2.4,10.2,9.5,88.9,30.1,27.9,19.6,24.2,10.4,7.4,28.9,2019-12-22
Nike,10.3,20.9,33.9,9.5,10.9,15.6,20.1,94.2,39.6,33.8,21.2,32.1,15.7,12.6,34.5,2019-12-23
Nike,2.9,13.2,25.5,4.0,10.4,18.2,6.6,93.2,29.7,27.4,22.8,23.4,7.9,6.9,42.5,2019-12-24
Nike,14.7,18.9,40.8,10.1,29.1,36.4,28.6,89.8,24.9,19.8,14.9,32.1,18.8,11.3,40.3,2019-12-25
Nike,7.0,13.3,23.4,5.1,11.8,23.3,9.7,94.8,37.8,42.2,28.5,28.1,13.0,19.6,38.7,2019-12-26
Nike,6.7,19.8,27.5,4.5,12.4,27.3,15.4,94.0,22.2,32.7,13.6,28.8,11.7,15.3,39.4,2019-12-27
Nike,12.6,31.0,41.6,6.5,14.2,24.3,17.4,95.4,29.0,25.6,22.6,28.3,10.2,14.8,44.3,2019-12-28
Nike,16.2,20.2,27.4,4.5,13.1,25.4,20.6,93.1,36.7,30.0,8.0,28.0,12.3,12.4,44.9,2019-12-29
Nike,8.3,30.8,31.7,5.9,18.2,17.4,7.1,86.2,23.0,27.5,18.9,25.4,8.0,14.0,27.0,2019-12-30
Nike,1.3,21.3,22.4,7.2,12.4,21.0,5.7,93.3,20.7,19.6,13.7,28.6,7.0,11.4,41.0,2019-12-31
Nike,7.9,13.1,21.9,-1.4,7.4,17.1,3.9,87.5,30.1,21.4,22.5,20.6,12.1,6.9,42.5,2020-01-01
Nike,9.7,25.3,40.2,18.2,26.3,26.6,20.6,90.4,19.0,26.9,21.9,36.4,19.6,11.0,40.0,2020-01-02
Nike,10.6,18.2,20.9,6.7,19.2,22.0,16.9,86.7,27.6,28.6,23.8,31.2,15.6,15.8,37.3,2020-01-03
Nike,19.5,29.5,38.8,11.8,24.8,23.3,18.6,94.5,30.8,29.2,17.8,27.6,12.0,12.6,33.5,2020-01-04
Nike,21.3,26.8,35.8,3.8,22.3,29.2,15.7,88.8,31.7,29.5,25.2,32.6,18.2,21.5,33.9,2020-01-05
Nike,18.4,27.4,34.5,18.8,24.0,29.6,22.2,90.1,23.0,31.4,20.2,30.3,15.0,12.2,40.2,2020-01-06
Nike,-12.0,8.7,17.5,5.5,0.3,14.1,12.5,89.1,24.7,21.9,21.5,34.5,10.4,4.2,41.5,2020-01-07
Nike,-0.3,21.1,27.5,2.9,13.6,27.3,11.4,91.8,18.7,26.0,15.8,27.0,9.7,8.2,49.7,2020-01-08
Nike,3.0,21.6,24.6,6.1,15.1,37.4,20.2,94.2,32.6,34.0,21.4,33.5,12.4,21.8,41.2,2020-01-09
Nike,7.0,21.9,21.4,5.8,11.7,23.9,22.0,93.4,27.0,27.4,13.1,29.3,15.8,12.3,38.4,2020-01-10
Nike,13.1,20.9,24.3,8.0,13.0,27.7,14.3,92.7,27.8,28.8,23.6,27.9,8.7,14.5,32.3,2020-01-11
Nike,2.4,26.8,31.7,4.9,7.8,20.8,16.0,94.8,19.9,27.0,11.8,23.3,5.7,5.2,42.0,2020-01-12
Nike,9.2,13.5,23.9,8.0,7.3,24.3,10.1,93.9,32.5,27.9,22.1,32.2,16.9,19.0,34.2,2020-01-13
Nike,-0.2,19.7,30.9,4.6,20.5,20.9,18.5,89.6,19.9,22.2,8.1,33.4,13.2,9.4,43.3,2020-01-14
Nike,9.3,27.8,38.8,17.1,20.1,21.7,15.7,93.3,29.8,22.6,22.2,35.9,12.7,16.6,41.2,2020-01-15
Nike,4.3,21.8,30.6,7.1,17.6,26.5,12.4,94.1,27.6,18.3,12.6,32.6,9.0,5.2,46.2,2020-01-16
Nike,4.7,24.5,20.6,-2.3,12.6,21.2,8.9,89.9,14.4,23.0,12.9,24.5,11.9,11.3,40.5,2020-01-17
Nike,9.5,42.9,44.2,17.4,28.8,41.9,38.6,94.6,19.6,31.8,22.3,42.3,19.7,12.8,49.0,2020-01-18
Nike,6.3,20.0,30.2,7.9,14.3,23.7,18.6,97.3,36.9,29.9,21.8,37.1,14.5,13.4,47.0,2020-01-19
Nike,21.6,26.0,33.0,8.1,5.4,33.4,12.7,93.6,30.0,34.7,20.2,32.3,7.0,12.6,54.5,2020-01-20
Nike,13.0,35.4,42.1,12.6,13.1,28.4,17.1,93.9,30.9,38.3,18.5,38.0,19.1,14.4,43.1,2020-01-21
Nike,12.9,27.4,31.3,1.9,17.1,37.8,20.9,95.9,31.8,30.5,17.0,30.9,12.4,9.2,56.4,2020-01-22
Nike,11.5,26.0,28.9,4.5,17.0,29.8,20.4,89.2,26.3,33.7,21.6,20.1,12.2,16.3,36.9,2020-01-23
Nike,8.1,17.5,27.6,-2.0,2.7,21.1,14.9,87.1,27.8,15.4,12.6,29.8,8.8,15.6,28.4,2020-01-24
Nike,11.6,24.0,31.8,11.8,22.2,22.1,22.1,93.3,31.9,29.2,24.1,34.0,21.0,12.0,49.5,2020-01-25
Nike,4.7,26.3,22.3,-10.9,17.8,22.1,16.7,90.4,26.3,30.7,20.0,35.3,14.1,11.9,43.4,2020-01-26
Nike,15.0,37.0,30.7,20.8,26.6,34.2,26.7,95.3,36.7,40.9,24.1,41.1,18.7,11.3,51.7,2020-01-27
Nike,13.0,27.1,39.2,11.8,16.0,26.4,20.3,88.5,34.4,35.4,25.9,28.6,17.9,13.7,47.4,2020-01-28
Nike,13.6,19.6,24.3,6.9,7.3,11.8,10.7,88.5,26.3,22.0,14.9,21.7,6.3,7.1,32.1,2020-01-29
Nike,3.2,22.7,28.1,3.2,25.3,30.9,17.9,91.4,32.2,35.1,20.7,29.7,10.8,16.8,39.3,2020-01-30
Nike,22.3,32.9,41.0,23.3,22.5,44.8,34.5,95.9,41.1,36.0,23.1,41.2,22.1,18.7,44.9,2020-01-31
Nike,17.9,41.4,50.8,14.9,28.7,34.4,34.5,94.8,33.5,34.2,25.1,38.4,18.3,21.6,44.9,2020-02-01
Nike,14.9,42.2,50.9,19.4,28.7,32.8,29.5,94.1,31.6,34.6,22.8,35.1,16.2,13.0,52.8,2020-02-02
Nike,15.9,45.0,44.8,16.0,33.3,40.5,36.0,90.5,22.9,27.3,22.8,31.0,7.4,10.5,47.8,2020-02-03
Nike,-2.8,28.2,34.5,6.0,19.2,27.8,24.0,92.2,27.0,31.1,17.1,33.3,12.7,15.1,40.8,2020-02-04
Nike,15.5,37.2,40.8,23.0,28.1,39.0,33.2,93.9,38.8,35.0,24.0,31.5,13.9,15.7,40.5,2020-02-05
