Brand;Buzz;Impression;Quality;Value;Reputation;Satisfaction;Recommend;Awareness;Attention;Ad Awareness;WOM Exposure;Consideration;Purchase Intent;Current Customer ;Former Customer
Nike;4.9;24.1;35.1;0.4;21.4;34;20.4;89.1;35.4;31.2;28.4;39.9;11.3;12.1;42.6
Nike;-6.5;10;26.7;-13;6.3;21.2;9;94.1;26.4;27.1;17.9;27.3;11.5;20.4;41.2
Nike;9.3;17.6;31;3.6;12;23.9;6.9;88.8;31.5;29.8;17;31.7;9.8;14.1;37.3
Nike;10.8;20;30.6;2.4;20.4;17.7;14;94.1;25.9;33.7;16.5;31.4;10.6;18.7;33.8
Nike;9.4;22.3;24.9;17;13.4;18.6;11.9;92.1;29.5;35.2;17.8;34.1;13.8;11.7;43.2
Nike;11;20.4;28.8;-0.1;5.8;11.8;13.3;85.5;35.5;24.6;19.8;27.5;13.5;14.1;42.1
Nike;-6.5;22;33.7;8.6;14.8;36.7;18.6;91.1;21;29;16.3;34.8;8.6;16.3;37.4
Nike;10.3;22.2;32.4;0.7;20.5;26;15;86;26.8;38.3;17.6;23.2;16.3;16.1;34
Nike;10;37.4;40.5;10.7;25.4;31.8;26.4;93;29.9;36.5;19.2;37.6;13;18.4;47.5
Nike;6.3;32.2;32.6;5.1;19.1;33;31.1;93.8;23;28.6;22;24.1;7.2;13.7;42.8
Nike;-0.7;21.7;20.9;6.4;17.6;11.6;7.9;86.5;22.1;25.5;18.2;24.8;14.1;13.3;37.6
Nike;18.8;32.8;37.6;15.4;25;25.6;17.6;91.3;27.5;36.2;15.9;40.3;18.7;13.3;40
Nike;12.9;16.6;31.5;1;14;23.4;13.2;91.4;30.3;33.5;19.5;19.4;6.8;12.7;42.4
Nike;3.6;29.9;29.1;8.1;21.5;29.8;11.9;87.3;25.6;32.8;12.5;25.8;8.9;17.2;36.1
Nike;21.8;22.8;38.4;20.5;24.7;24.3;29;88.4;34.9;28.7;31.1;30.2;14.9;16.6;41
Nike;18.2;37;40.4;23.8;26.9;26.1;34.4;97.3;33.4;27.7;21.3;31.2;15.5;14.7;37.4
Nike;13.8;19.5;43.6;5.4;12.5;28.6;22.6;95;34;40.4;22.2;24.3;11.9;15.2;41.2
Nike;6.8;13.4;22.9;0.1;9.6;19.9;10.4;84.2;23.3;23.8;23.2;12.1;3.9;9.6;40
Nike;16.9;29.8;39.1;9.6;19.9;32.5;21.4;86.3;23.2;34.9;13.9;26.8;12.1;11.5;50.2
Nike;14.6;20.2;31.5;5;6.8;20.4;10.3;92.8;30.4;37.3;21.1;24.1;10;8.1;43
Nike;21.4;17.7;43.5;16;23.6;28.2;20;89.8;28.5;32.5;17.7;32.5;16.2;12;46.8
Nike;8.3;26.4;32.9;13.5;17.9;26;20.5;85.4;23.9;27.2;18.2;27.1;10.1;17.5;30.5
Nike;2.2;13.8;36.8;4.5;15.6;23.2;19.1;93.7;27.5;28.5;17.8;31;12.6;8.4;46.8
Nike;-5.9;16.3;10.7;5.4;7.5;22.1;4.9;96.8;24.3;26.4;19.3;21.3;3.2;7.3;38.4
Nike;7.2;30.9;35;2.8;21.9;24.3;16.7;91.2;23.3;30.8;17.4;27.1;8.7;17.7;37.5
Nike;11;27.9;42.8;6.6;18.3;25.1;30.5;95.5;25.4;33.4;18.1;34.4;13.1;19.5;37.9
Nike;0;28.7;47.1;10.7;22.5;20.4;23.9;93.4;24.1;30.8;17.3;33.9;16.2;16.3;34.6
Nike;5.4;33.4;42.1;17.5;29.9;31.9;28.8;86.8;20.3;20.7;9.9;32.6;16.1;10.8;46.2
Nike;2.5;31.8;38;21.3;20.4;32.7;27.2;91.4;26.4;21.2;18.2;34.1;20.3;17;36.8
Nike;7;31.6;47.9;14.7;13;24.5;13.6;88.2;34;30.9;23;31.9;7.1;10.6;43.2
Nike;8.3;20.5;35.6;19.4;12.4;28.5;19.6;97.1;34.7;35.2;22.8;34.7;16.6;23.1;42.1
Nike;11.5;15.6;34.3;4.7;8.2;20.1;17.4;83;25.2;25.7;15.7;21.8;8.6;9.5;40
Nike;-0.8;15.5;23.6;-3.1;10.2;16.9;13.5;86;27.2;26.9;17.7;21.1;10.3;9.4;39.4
Nike;19.2;24.9;40.6;8.6;17.9;22.1;22.9;92.3;31.6;15.5;27.3;30.8;8.3;15.8;41
Nike;4.7;22.6;33.2;12.6;20.1;28.8;16.5;89.1;29.4;25;27.2;30.5;12.5;19.7;28.7
Nike;12.9;23.5;32.4;2.8;16;20.8;14.7;88.3;29.7;32.5;19.2;28.7;15.9;12.2;39.4
Nike;6.9;22.7;30.7;12;20.1;33.7;3.7;84.4;32.7;24.9;18.4;28.1;6.2;16.5;35.8
Nike;6.9;29.8;37.4;17.3;18.3;16.4;20.3;87.7;26.5;29.6;15.9;26.4;10.6;8.7;41.1
Nike;10.5;30;31.1;6.9;21.4;28;17.3;89.1;30.8;26.3;18.5;21.9;8.1;11.9;36.8
Nike;11;6.9;28;-4.3;4.6;22.4;5.2;93;38.3;25.4;26.9;20.7;13;17.1;36.2
Nike;21;34;45.9;30.5;28.1;37.4;32.2;89.8;32.4;29.2;16.8;37.2;17.6;13.6;40.4
Nike;3.2;23.8;34.1;0.2;8.7;26.2;24;92;25.9;21.1;12.3;26.1;6.6;16.2;39.8
Nike;17.5;27.2;37.1;8.3;18.6;30;22.8;89.8;33.6;22.3;22;27.7;18.3;11.9;46.6
Nike;12.7;19.2;31.4;8.5;16.9;21.6;11.3;81.9;20.6;28.8;19.2;23.7;13.5;11.8;33.4
Nike;10.7;17.1;36.5;8.7;20.8;16.6;10.9;88;24.9;27.2;19.3;31.8;17.4;14.7;31
Nike;-0.2;1.4;23.2;-6.3;2.7;16.2;0.4;86.2;26.1;25.3;18.6;26.8;10.9;12.4;35.3
Nike;3.5;18.4;22;-0.1;11.3;22.9;10;91.9;17.9;21.7;13.6;22.5;9.4;8.8;42.1
Nike;-1.8;32.9;38.4;6.9;15.8;24.1;16.7;91.5;22.8;28.3;18.7;27.5;9.6;10.1;37.3
Nike;1.2;22;30.6;2;15;13.3;14.7;92.8;17.3;22.5;13.5;19.1;9.5;13.8;46.6
Nike;15.3;39.1;34.2;22.7;33.3;36.8;32.7;88.8;20.4;38.8;19.4;31.4;12.9;16.9;35.7
Nike;7.1;28.1;39.3;10.4;19;34.8;21.9;91.4;30.1;23.6;18.9;27.5;12.7;14.1;49.5
Nike;13.8;26.4;39.1;25.5;22.7;23.3;22.9;89.8;30.1;31;23.6;22.4;8.2;14.9;39.4
Nike;-0.3;14.7;20;6.7;4.6;19.8;10.6;87.6;29.2;20.8;21.3;25.2;10.9;10.7;34.5
Nike;-2;29.9;43.2;18;19.5;30.2;20.8;92.8;28.1;31;25.4;39.3;11.4;15.2;39.4
Nike;17.5;37.1;49.3;15.7;20.5;42.4;29.3;91.4;27.7;23.5;26.1;34.5;14.9;14.5;47.6
Nike;17.5;36.6;40.2;24.8;22.6;35.2;26.9;95.4;32.6;41.6;20.5;45;23;20.5;41.8
Nike;9.5;18.1;26.4;-3.1;4.9;14.4;1.2;82.2;22.4;12.3;14;16.3;5;6;37.4
Nike;17.1;40.5;46.7;26;31.1;36.1;29.9;89.4;36.3;39.7;32.8;39.8;17.4;15.4;44
Nike;12.6;45;50.9;26.1;31.2;45.3;36.2;94.5;24.7;31.4;28.2;49.7;21.4;24;48.4
Nike;4.1;16.3;29.5;2.6;9.9;29.5;6.6;95.6;25.6;18.8;14.2;27.9;9.7;11.5;41.1
Nike;3.4;32;29.2;16.9;19.2;28.4;26.1;87.5;15.7;26.9;12.6;27.1;12.4;8;46
Nike;12.6;22.4;33.8;21.9;24.1;31.3;24.1;90.4;30;33.9;14.2;27.2;16;16.2;31.3
Nike;7.6;22.7;29;18.2;9.7;22.1;9.8;83.5;24.3;27.5;18.8;27.8;14.9;16.5;35.5
Nike;7.1;28;37.4;12.7;13;28.3;17.5;94.8;23.3;37.5;21.4;32.3;10.7;14.1;55
Nike;14.5;18.8;32.5;11.4;14.3;29.4;25.1;94.4;28.8;29.9;26.7;32.9;15.8;23.3;39.6
Nike;4.3;23;34.4;10.8;21.1;28.6;16.4;93.9;35.8;34.5;34.7;30;10.5;12.5;42.3
Nike;13.1;25.8;41.5;23.8;18.9;21;26.6;91.4;31.6;28;18.5;33.8;16.2;18.2;36.2
Nike;12.8;22.7;34.4;18.7;21.7;20.8;21.6;90.1;34.6;28;23.6;30.6;15.1;13.8;40.1
Nike;5.9;23.3;42.5;20.4;21.6;33.2;27.4;85.1;24.8;25.1;15.8;32.3;12.4;17.5;35.8
Nike;6.6;14.4;34.5;5.1;22.2;27.2;9.7;93.9;28.5;29.8;13.9;31.2;14.2;16.3;42.3
Nike;15.3;22;34.2;4.1;19.7;13;15.6;87.7;37.2;43.1;26.5;30.2;14.5;14.5;31.6
Nike;14.5;24.7;27.6;9.7;15.2;23.9;18.6;92.5;33.8;34.6;27.1;28.8;9.6;21.2;40.8
Nike;-1.4;2.5;23.5;-3.3;-1.6;6.5;-1.7;87.9;30;26.1;19.1;17.2;9.2;9.3;35.4
Nike;14.1;31.4;37.9;12.7;20.6;26.2;29.8;85.5;28.7;28.8;20.3;32.1;14.6;10.2;47.5
Nike;12.8;34.4;48.2;20.7;38.3;33.3;27.9;94.6;31.9;32.6;20;32.1;17.6;20.8;40.8
Nike;10;21.8;27.2;9.5;13.3;26.8;16.6;84.5;21.4;22.6;16.7;23;9;8.9;37.4
Nike;14.1;27.9;48.6;14.6;29.3;36.5;30.3;94.7;29.2;29.9;23.3;35.1;18.1;17.9;46.2
Nike;15.3;43.5;42.8;25;25.7;36.6;30.6;92.3;27.5;34;29.6;41.2;25.3;20.8;42.4
Nike;17.2;36.2;45.7;29.8;32.7;41;32.2;95.2;34.9;37.3;30.7;49.9;22.1;25.6;35.4
Nike;6.2;18.8;29.9;11.9;14;18.9;16.3;95.8;25;23.7;10.3;22.8;8.8;13.7;31.7
Nike;23.5;48.4;52.9;27.7;40.4;39.6;39.8;95.7;26.1;32.5;19.5;40.8;18.5;15.1;46.7
Nike;15.1;35.7;47.1;21.1;10.7;37.2;36.4;96.1;35.6;31.1;26.3;32.8;11.4;12.1;57.5
Nike;7.1;13;17.7;-1.3;5.9;23.7;3;92.5;42.9;33.3;23.8;27.3;9.3;22.8;39.8
Nike;16.7;35.6;47.4;16.1;28.1;29.7;28.1;92.4;27.3;25.5;10.4;33;14.5;13.2;40.6
Nike;27.4;39.1;45.3;23.4;30;34.3;31.8;91.7;45;35.4;28.3;39.6;13.8;26.4;38.1
Nike;12.5;38.7;42;12.9;15.4;33.6;30.6;93.1;35;34.3;21.7;40.2;23.3;23.5;42.2
Nike;18.1;36.2;39.6;28.7;31.5;29.5;38.4;94.9;35.5;33.8;26.4;31.8;15.5;19.5;37.8
Nike;3;16.4;25.3;1.8;12.8;14.5;15.5;88.7;28.1;33.2;8.6;29.2;7.7;6.2;44.3
Nike;12.7;28.2;32.6;12.9;31.9;29;23.7;91.3;35.3;22.1;16.8;30.8;14.6;12.2;43.7
Nike;16.9;34.5;42.6;18.5;29.6;35.8;23.4;93;21.7;33.6;22.2;36.5;19.7;19.3;47.1
Nike;16.4;40.7;45.5;21.6;34.7;34.2;29.8;86.2;34.2;27.9;20.7;40.8;7.9;9.7;45.4
Nike;4.2;27.6;37.5;8.2;26.3;36.9;34.5;94;22.5;26.9;26.5;33.3;15.6;20;39.2
Nike;-1.6;5;14.5;-1;6.7;21.5;1.1;90.6;26;19.7;12.3;23.4;16.8;9.4;45.7
Nike;5.3;36.3;36.5;5.1;17.7;37.3;13.7;93;25.9;36.1;29.3;34.6;9.5;14.7;49.9
Nike;12.5;27;32.9;10.2;22;32.6;15.9;95.7;34.3;29.5;25.7;31.3;10.8;11.7;46.6
Nike;2.1;27.6;33.5;6.2;19.1;20.3;17.6;95.4;29.6;34;18.8;29.3;13.8;11.9;46.3
Nike;12.4;27.9;37.4;14.6;30.3;21.1;28.8;92.3;28.7;40;24.6;34.6;14.8;16.6;39.8
Nike;5.9;30.7;40.1;13.6;23.3;18.2;13.9;95;21.8;33.8;20.3;34.3;20.6;14.3;47.3
Nike;3.4;20.5;35.8;10.6;21;28.2;24.6;85.9;22.2;33.5;21.2;35.2;12.4;10.3;40.9
Nike;7.1;31.7;41.8;17.9;23.1;35.7;26.5;88.4;26;34;16.7;34.5;13.7;13.9;38.6
Nike;-0.3;11.9;27.7;0.5;12.5;28.7;10.1;92.2;30.8;28.3;23.8;25.6;10;8.9;50.4
Nike;6.4;23.8;40.7;7.3;16.7;15.3;5.7;96.4;26.3;27.6;15.7;33.4;15.5;7.3;45.4
Nike;2.7;11.8;17.3;6.2;1.5;16;12.5;93.4;23.8;21.5;15.5;22.1;12.2;10.4;41
Nike;17;35.6;42;16.1;19.1;32.4;24.3;96.4;29.9;31.8;20;39.5;12.4;18.7;47.4
Nike;11.3;28.5;32.8;20.2;19.9;31.5;31.4;95.9;30.1;36.4;23.6;35.6;18.8;13;48.7
Nike;11.8;27.2;33.9;12.5;14.8;39.9;26;93.7;32.2;34.7;21.6;34.3;11;20.6;44.7
Nike;3.9;28.8;32.9;1.1;7.9;15.8;24.3;89.8;34.1;25.1;20.6;25.4;13.8;13.3;33.7
Nike;10.4;32;38;18.2;26.8;26.9;22.4;94.5;35.5;35.1;20.8;40.3;11.5;13.8;46.2
Nike;15.2;35.8;35.1;29;26.9;33.9;27.7;96.3;31.1;34.8;20.5;37.1;17.4;19.9;42.6
Nike;13.1;30.3;38.1;10.7;20.5;31.3;25.1;96.9;21.3;27.8;16.9;32.4;12.1;17.7;39.5
Nike;9.2;33.2;37.4;11.5;14.6;24.8;22.7;89.9;28;19.8;22.2;30.5;17.6;9.2;52.9
Nike;3.9;15;23.1;0.6;9.9;17.7;5.8;88.3;20.8;22.2;20.2;21.2;9.7;12.3;38.3
Nike;-8.7;16.7;25.7;7.8;6.4;11.9;13.6;93.2;28.2;29.5;15.9;23.2;8.4;13.6;41.9
Nike;1.1;11.5;32.9;-0.1;7.7;11.5;4.9;92.4;25;26.3;15.9;20.9;8.4;5;48.6
Nike;6.8;27.2;38.5;12.9;22;20.5;17.9;91.8;24;31.8;12.8;30.1;7.9;6.1;49.5
Nike;0.2;20.4;29.8;8.4;12.8;21.2;13.2;94.3;19.5;25.5;13.2;21.9;8;6.7;40.7
Nike;16.6;27.4;41.8;15.7;17.8;35.5;26.7;91.7;26.5;28.8;18;31;11.1;12.7;43
Nike;9.3;39.1;42.5;14.4;17.4;32.2;25.3;89.7;28.6;26.8;13.6;27.1;8.4;13.6;42.9
Nike;20.8;28.2;38.3;10.3;17.9;24.5;25.4;87.8;33.6;30.8;16.3;28.3;17.1;16.5;36.2
Nike;23;35.3;46.9;22.2;42.9;39.4;31.5;90.4;29.3;38.4;28;38;7.7;23.1;35.6
Nike;6.5;10.5;14.3;-8.4;-0.3;12.8;6.7;87.3;33;23.7;22.5;21.4;6.8;9.6;41.8
Nike;4.2;5;18.3;-1.9;3.6;14.2;-1;94.3;28.1;21.4;18.2;24.6;11;12.7;31.3
Nike;8.3;19.2;29.8;8.1;17.2;19.5;17.5;87.3;28.4;27.9;8.4;12.6;4.2;7.6;42.2
Nike;-6.6;6.5;16.8;-2.4;3.2;32.7;6.3;97.9;29.3;26.3;25;33.1;13.6;12.7;41.3
Nike;-7.6;11.8;25.7;4.1;2.4;10.2;9.5;88.9;30.1;27.9;19.6;24.2;10.4;7.4;28.9
Nike;10.3;20.9;33.9;9.5;10.9;15.6;20.1;94.2;39.6;33.8;21.2;32.1;15.7;12.6;34.5
Nike;2.9;13.2;25.5;4;10.4;18.2;6.6;93.2;29.7;27.4;22.8;23.4;7.9;6.9;42.5
Nike;14.7;18.9;40.8;10.1;29.1;36.4;28.6;89.8;24.9;19.8;14.9;32.1;18.8;11.3;40.3
Nike;7;13.3;23.4;5.1;11.8;23.3;9.7;94.8;37.8;42.2;28.5;28.1;13;19.6;38.7
Nike;6.7;19.8;27.5;4.5;12.4;27.3;15.4;94;22.2;32.7;13.6;28.8;11.7;15.3;39.4
Nike;12.6;31;41.6;6.5;14.2;24.3;17.4;95.4;29;25.6;22.6;28.3;10.2;14.8;44.3
Nike;16.2;20.2;27.4;4.5;13.1;25.4;20.6;93.1;36.7;30;8;28;12.3;12.4;44.9
Nike;8.3;30.8;31.7;5.9;18.2;17.4;7.1;86.2;23;27.5;18.9;25.4;8;14;27
Nike;1.3;21.3;22.4;7.2;12.4;21;5.7;93.3;20.7;19.6;13.7;28.6;7;11.4;41
Nike;7.9;13.1;21.9;-1.4;7.4;17.1;3.9;87.5;30.1;21.4;22.5;20.6;12.1;6.9;42.5
Nike;9.7;25.3;40.2;18.2;26.3;26.6;20.6;90.4;19;26.9;21.9;36.4;19.6;11;40
Nike;10.6;18.2;20.9;6.7;19.2;22;16.9;86.7;27.6;28.6;23.8;31.2;15.6;15.8;37.3
Nike;19.5;29.5;38.8;11.8;24.8;23.3;18.6;94.5;30.8;29.2;17.8;27.6;12;12.6;33.5
Nike;21.3;26.8;35.8;3.8;22.3;29.2;15.7;88.8;31.7;29.5;25.2;32.6;18.2;21.5;33.9
Nike;18.4;27.4;34.5;18.8;24;29.6;22.2;90.1;23;31.4;20.2;30.3;15;12.2;40.2
Nike;-12;8.7;17.5;5.5;0.3;14.1;12.5;89.1;24.7;21.9;21.5;34.5;10.4;4.2;41.5
Nike;-0.3;21.1;27.5;2.9;13.6;27.3;11.4;91.8;18.7;26;15.8;27;9.7;8.2;49.7
Nike;3;21.6;24.6;6.1;15.1;37.4;20.2;94.2;32.6;34;21.4;33.5;12.4;21.8;41.2
Nike;7;21.9;21.4;5.8;11.7;23.9;22;93.4;27;27.4;13.1;29.3;15.8;12.3;38.4
Nike;13.1;20.9;24.3;8;13;27.7;14.3;92.7;27.8;28.8;23.6;27.9;8.7;14.5;32.3
Nike;2.4;26.8;31.7;4.9;7.8;20.8;16;94.8;19.9;27;11.8;23.3;5.7;5.2;42
Nike;9.2;13.5;23.9;8;7.3;24.3;10.1;93.9;32.5;27.9;22.1;32.2;16.9;19;34.2
Nike;-0.2;19.7;30.9;4.6;20.5;20.9;18.5;89.6;19.9;22.2;8.1;33.4;13.2;9.4;43.3
Nike;9.3;27.8;38.8;17.1;20.1;21.7;15.7;93.3;29.8;22.6;22.2;35.9;12.7;16.6;41.2
Nike;4.3;21.8;30.6;7.1;17.6;26.5;12.4;94.1;27.6;18.3;12.6;32.6;9;5.2;46.2
Nike;4.7;24.5;20.6;-2.3;12.6;21.2;8.9;89.9;14.4;23;12.9;24.5;11.9;11.3;40.5
Nike;9.5;42.9;44.2;17.4;28.8;41.9;38.6;94.6;19.6;31.8;22.3;42.3;19.7;12.8;49
Nike;6.3;20;30.2;7.9;14.3;23.7;18.6;97.3;36.9;29.9;21.8;37.1;14.5;13.4;47
Nike;21.6;26;33;8.1;5.4;33.4;12.7;93.6;30;34.7;20.2;32.3;7;12.6;54.5
Nike;13;35.4;42.1;12.6;13.1;28.4;17.1;93.9;30.9;38.3;18.5;38;19.1;14.4;43.1
Nike;12.9;27.4;31.3;1.9;17.1;37.8;20.9;95.9;31.8;30.5;17;30.9;12.4;9.2;56.4
Nike;11.5;26;28.9;4.5;17;29.8;20.4;89.2;26.3;33.7;21.6;20.1;12.2;16.3;36.9
Nike;8.1;17.5;27.6;-2;2.7;21.1;14.9;87.1;27.8;15.4;12.6;29.8;8.8;15.6;28.4
Nike;11.6;24;31.8;11.8;22.2;22.1;22.1;93.3;31.9;29.2;24.1;34;21;12;49.5
Nike;4.7;26.3;22.3;-10.9;17.8;22.1;16.7;90.4;26.3;30.7;20;35.3;14.1;11.9;43.4
Nike;15;37;30.7;20.8;26.6;34.2;26.7;95.3;36.7;40.9;24.1;41.1;18.7;11.3;51.7
Nike;13;27.1;39.2;11.8;16;26.4;20.3;88.5;34.4;35.4;25.9;28.6;17.9;13.7;47.4
Nike;13.6;19.6;24.3;6.9;7.3;11.8;10.7;88.5;26.3;22;14.9;21.7;6.3;7.1;32.1
Nike;3.2;22.7;28.1;3.2;25.3;30.9;17.9;91.4;32.2;35.1;20.7;29.7;10.8;16.8;39.3
Nike;22.3;32.9;41;23.3;22.5;44.8;34.5;95.9;41.1;36;23.1;41.2;22.1;18.7;44.9
Nike;17.9;41.4;50.8;14.9;28.7;34.4;34.5;94.8;33.5;34.2;25.1;38.4;18.3;21.6;44.9
Nike;14.9;42.2;50.9;19.4;28.7;32.8;29.5;94.1;31.6;34.6;22.8;35.1;16.2;13;52.8
Nike;15.9;45;44.8;16;33.3;40.5;36;90.5;22.9;27.3;22.8;31;7.4;10.5;47.8
Nike;-2.8;28.2;34.5;6;19.2;27.8;24;92.2;27;31.1;17.1;33.3;12.7;15.1;40.8
Nike;15.5;37.2;40.8;23;28.1;39;33.2;93.9;38.8;35;24;31.5;13.9;15.7;40.5
Nike;5.2;25;31;12.4;25.4;22.5;22.9;87.7;29.2;30.6;10.3;19.5;9;7.3;36.9
Nike;8.1;28.5;31.8;1.6;24.7;30.2;17.9;90.3;26.4;20.1;18.6;29.4;9.7;11.2;40.4
Nike;6.2;18.5;29.6;10;8.5;29.7;21.5;82.7;22.2;26;13.4;25;11.5;12.1;44.5
Nike;11.3;28.8;35;16;30.6;27.1;28.8;89.5;35.9;39.6;30.1;33.8;15.5;16.6;41.6
Nike;18.2;23.7;39.4;19.6;11.9;27.6;15.7;90.1;25.2;33.6;20.3;28.5;12.1;17.3;44.6
Nike;4.6;31.5;36.5;11.6;20.9;29;17.4;94.4;20.8;18;21.6;39;12.1;14.8;41.9
Nike;5.4;33.2;34.9;14.6;30.9;33.9;26.7;90.3;27.4;24.5;19.8;22.6;11;13.4;33.2
Nike;12.8;41.9;47.4;15.1;28.3;31.1;24.7;99.2;27.7;25.7;17.3;33.3;15.3;14.1;50.5
Nike;15.1;29.3;40.7;18.5;17.4;27.4;29.1;90.5;23.8;27.4;19.4;31.9;15.2;17.3;38.7
Nike;9.5;35.9;37.8;7.2;24;25.9;22.8;89.2;24.9;31.1;14;33.1;11.3;8.4;45.4
Nike;18.7;33.6;35.9;17.2;22.9;29.6;25.4;95;24.1;40.8;23.5;36.3;12;17.2;40.1
Nike;8.9;27.6;35.2;7;22.2;22.9;17.6;94;30.6;27.3;15.9;29.4;13.5;15.1;39.4
Nike;8.1;31.9;33.6;16.7;25.1;30.2;23.6;91.8;33.1;39.6;17.7;36.7;17.7;14.3;44.8
Nike;11.1;18.9;40.5;12.9;15;18.1;19.6;97.7;31.2;29.7;15.3;34.4;10.9;6;51
Nike;-2.5;34.5;43.4;12.6;21.1;23;20.9;91.2;24.3;26.7;12.4;34;16.8;9.3;45.6
Nike;19.6;39.4;52.6;19.1;31.2;38.3;30.4;94.2;33.7;31;22.6;41.5;15.9;18.4;52.5
Nike;0.8;13.7;29;-6.1;16;8.9;4.7;91.7;29;27;17.5;17.1;4.4;4.6;49.2
Nike;25.9;37.5;39.6;11.9;21.8;17.6;19.4;96.6;35.8;29.6;29.2;32.4;13.4;11.5;43.9
Nike;19.1;46.4;39.5;27.4;29.8;36.9;30.4;93.5;24;26.5;26.8;38.1;14.8;18.8;38.8
Nike;12.4;21.6;35;17.2;12.3;27;9.6;92.3;27.5;29.8;17;27.4;7.5;15.2;44.1
Nike;7.9;31.2;32.1;20.6;21.4;29;20.7;87.6;23.1;26.6;15.6;32.7;13.2;9.4;39.1
Nike;18.8;34;40;17.8;16.3;39.8;27.9;95.1;30.5;26;16.3;32.3;14.6;5.8;51.7
Nike;-4.4;27.4;44.7;1.6;11.3;26.6;17.3;95.1;24.8;33.1;6.8;35.9;22.8;10.3;55.8
Nike;14;25.9;42.1;13.9;20.1;15.4;28.7;93.2;18.3;26.1;7.1;32;13.9;8.3;39.9
Nike;6.9;18;40;-3.4;12.2;27.6;21.3;94.5;38.4;24.5;23;41.2;22.1;12.1;45
Nike;18.1;24.3;30.2;10.9;13.7;28.4;23.7;86.5;25.9;28.7;26.9;26;11.8;22.3;29.6
Nike;5.1;26.1;28.8;11.2;16.4;26;24.1;88.3;31.2;26.8;19.7;30.6;20.8;20.9;37.1
Nike;7.7;43.4;45.5;16.7;26.5;38.2;25.1;93.1;23.4;36.7;20.8;45.9;16.2;12.5;50.7
Nike;3;21.9;35.7;8;12.3;30;26.3;97.2;35.4;29.4;21.6;38.3;23.3;15.8;45.5
Nike;13.5;48.5;51.7;31.1;31;45;35;91.5;21.7;27.5;22.4;34.5;16.4;17.6;45.6
Nike;14.9;30.1;30.5;16.6;23;29.1;26.5;89.8;27.4;24.2;25.6;33.8;14.6;13.9;36.6
Nike;22.8;39.7;50.8;32.7;33.6;37.6;33.4;89;30.8;37.1;20.9;36.6;19.2;16;44.7
Nike;13.7;30.6;37.2;19.7;24.4;29.5;18.5;90.4;28.9;26.7;15.9;32.3;10.4;14.1;42.6
Nike;8.3;28.6;41.5;19.5;21.2;32.1;24.6;95.5;25.8;33.3;11.4;32.6;11.9;10.8;49.5
Nike;9.4;39.5;40.3;14.6;14.8;29.6;33;88.9;21.2;24;13.3;28.9;13.3;8;50.5
Nike;14.2;24.5;39.3;19.5;15.3;30.9;21.4;89.8;24.8;20.8;11.8;32.8;9.8;11.5;46.5
Nike;19.6;37.5;40.9;14.5;21.6;30;23.1;87.2;33.1;35.7;26;44.4;24.6;20.4;38.6
Nike;22.4;48;52.7;20.1;33.1;37.9;39.2;93.2;29;30.2;18.7;38.6;16.3;23.6;35.1
Nike;10;31.7;36.6;18.8;22.6;34.5;22.1;95.5;14.2;26;17.6;35;15.9;5.9;40.8
Nike;26.2;38.4;51.4;25.8;30;30.7;33.4;93.4;32;39.2;16.9;29.7;11.1;18.4;43
Nike;14.7;34.7;34.1;10.4;29.7;24.1;22.8;95.7;34.9;35.9;23.4;33.2;15.1;14.3;42.2
Nike;10.1;27;38.7;12.2;26;33;19.7;84.2;29.9;24.8;17.2;39.1;23.6;18.4;41.1
Nike;19.4;37.6;42.4;15.2;35.4;30.8;33.9;93.5;27.7;22.7;24.2;33.5;9.8;15.1;39
Nike;11.3;35.9;34.7;12.8;24.5;37.4;29.9;84.2;28.5;25;20.8;26.5;12.8;11.3;44.5
Nike;12.6;37.5;38.5;16.3;26.2;27.8;26.2;90.3;21.6;25.2;8.5;33;16.2;9.5;47.5
Nike;9.2;26.9;27.9;-1;23.6;32.9;15.9;87.9;29.4;27.2;23.6;32;10.8;8.2;46.6
Nike;13.6;25.1;40.2;19.5;30.4;26;28;97.3;24.5;27.4;14.7;32.8;19.7;10.2;52.7
Nike;7.2;19.5;30.7;9.4;13.3;21.1;20.2;99.2;22.7;23.6;10;27.4;16;5.4;53.8
Nike;23.4;42;41.4;27.2;37;35.7;34.3;88.9;26;23.9;18.1;31;15.4;20.8;29.4
Nike;6.4;26.6;40;5.6;19.2;29.4;24.5;90.8;22;22.8;7.7;27.1;10.7;7.6;54.2
Nike;-0.4;22.9;36.1;14.2;12.3;32.9;12.9;91.2;19.7;19.5;11.3;26.1;10;7.7;48.2
Nike;9.5;21.9;22.6;6.9;16.6;16.6;11.4;92.2;25.2;21.8;18.2;27.1;8.7;13.9;44.3
Nike;10.2;38.2;37;7.2;28.5;22;23.6;92.9;19.8;21.8;12.3;33.2;6;9;43.6
Nike;21.9;26.5;36.2;24.5;26.3;34.2;28.3;83.7;23.6;25.1;11.6;26.4;16.3;5.9;42.7
Nike;1.4;30.3;29.9;8.4;15;32.1;17;91.3;12.5;21;12.4;32.1;7.4;5.5;54.9
Nike;17.7;28.4;35;22.6;26;37;20;91.9;26.4;30.4;23.6;38.9;18;17.1;42.3
Nike;5.3;39.4;42.4;10.7;22.6;27.1;25.9;92.4;16.3;21.1;15.8;24.9;13.3;10.9;48.2
